Customer_ID,City,Region,Income_Band,Credit_Score,Customer_Segment
CUST17997,Kolkata,East,Medium,761.0,Premium
CUST17998,Hyderabad,South,High,723.0,Affluent
CUST17999,Pune,West,High,727.0,Affluent
CUST18000,Pune,West,Medium,707.0,Mass
CUST18001,Pune,West,Medium,660.0,Affluent
CUST18002,Mumbai,West,Medium,744.0,Mass
CUST18003,Pune,West,Low,715.0,Affluent
CUST18004,Hyderabad,South,High,730.0,Mass
CUST18005,Mumbai,West,Low,613.0,Mass
CUST18006,Pune,West,Low,591.0,Premium
CUST18007,Delhi NCR,North,Low,626.0,Affluent
CUST18008,Kolkata,East,High,833.0,Mass
CUST18009,Delhi NCR,North,Low,712.0,Mass
CUST18010,Pune,West,Low,606.0,Mass
CUST18011,Kolkata,East,Medium,773.0,Mass
CUST18012,Hyderabad,South,Medium,732.0,Premium
CUST18013,Delhi NCR,North,Medium,731.0,Mass
CUST18014,Delhi NCR,North,Medium,725.0,Mass
CUST18015,Delhi NCR,North,Low,663.0,Mass
CUST18016,Mumbai,West,Low,611.0,Mass
CUST18017,Bangalore,South,Low,623.0,Mass
CUST18018,Pune,West,Medium,660.0,Mass
CUST18019,Bangalore,South,Low,642.0,Mass
CUST18020,Bangalore,South,Low,696.0,Mass
CUST18021,Kolkata,East,Low,712.0,Premium
CUST18022,Kolkata,East,Medium,706.0,Premium
CUST18023,Bangalore,South,Medium,714.0,Affluent
CUST18024,Bangalore,South,Medium,735.0,Mass
CUST18025,Delhi NCR,North,Medium,676.0,Affluent
CUST18026,Mumbai,West,Medium,667.0,Affluent
CUST18027,Delhi NCR,North,High,773.0,Affluent
CUST18028,Delhi NCR,North,Medium,697.0,Premium
CUST18029,Mumbai,West,High,745.0,Affluent
CUST18030,Pune,West,High,811.0,Mass
CUST18031,Mumbai,West,Medium,702.0,Mass
CUST18032,Pune,West,Low,713.0,Mass
CUST18033,Pune,West,Medium,713.0,Affluent
CUST18034,Delhi NCR,North,High,803.0,Mass
CUST18035,Delhi NCR,North,Medium,664.0,Mass
CUST18036,Hyderabad,South,Low,706.0,Affluent
CUST18037,Kolkata,East,Medium,772.0,Affluent
CUST18038,Mumbai,West,High,794.0,Mass
CUST18039,Mumbai,West,Low,692.0,Mass
CUST18040,Mumbai,West,Low,654.0,Premium
CUST18041,Hyderabad,South,Low,569.0,Premium
CUST18042,Bangalore,South,High,816.0,Affluent
CUST18043,Delhi NCR,North,Low,611.0,Affluent
CUST18044,Kolkata,East,High,829.0,Mass
CUST18045,Kolkata,East,Low,629.0,Mass
CUST18046,Hyderabad,South,High,756.0,Affluent
CUST18047,Mumbai,West,Low,684.0,Mass
CUST18048,Bangalore,South,Low,588.0,Premium
CUST18049,Bangalore,South,Medium,697.0,Mass
CUST18050,Pune,West,Medium,773.0,Affluent
CUST18051,Hyderabad,South,Low,643.0,Affluent
CUST18052,Delhi NCR,North,Low,704.0,Mass
CUST18053,Kolkata,East,Medium,765.0,Mass
CUST18054,Delhi NCR,North,Low,552.0,Mass
CUST18055,Mumbai,West,Low,690.0,Mass
CUST18056,Bangalore,South,Low,682.0,Mass
CUST18057,Kolkata,East,Low,582.0,Mass
CUST18058,Pune,West,Low,707.0,Mass
CUST18059,Delhi NCR,North,High,805.0,Mass
CUST18060,Kolkata,East,Medium,773.0,Affluent
CUST18061,Delhi NCR,North,Low,609.0,Premium
CUST18062,Kolkata,East,Low,653.0,Mass
CUST18063,Hyderabad,South,Medium,698.0,Mass
CUST18064,Hyderabad,South,High,833.0,Affluent
CUST18065,Kolkata,East,High,756.0,Premium
CUST18066,Kolkata,East,High,833.0,Mass
CUST18067,Mumbai,West,Medium,714.0,Mass
CUST18068,Pune,West,Medium,658.0,Mass
CUST18069,Mumbai,West,Low,673.0,Premium
CUST18070,Kolkata,East,Low,713.0,Mass
CUST18071,Kolkata,East,Low,668.0,Affluent
CUST18072,Mumbai,West,High,732.0,Mass
CUST18073,Hyderabad,South,Low,644.0,Mass
CUST18074,Pune,West,Low,568.0,Mass
CUST18075,Bangalore,South,Medium,775.0,Mass
CUST18076,Hyderabad,South,High,790.0,Mass
CUST18077,Mumbai,West,Medium,651.0,Mass
CUST18078,Kolkata,East,Medium,665.0,Mass
CUST18079,Kolkata,East,Medium,762.0,Mass
CUST18080,Kolkata,East,Low,684.0,Mass
CUST18081,Mumbai,West,Medium,740.0,Mass
CUST18082,Delhi NCR,North,High,778.0,Affluent
CUST18083,Kolkata,East,High,809.0,Affluent
CUST18084,Bangalore,South,Low,557.0,Mass
CUST18085,Delhi NCR,North,Low,669.0,Mass
CUST18086,Delhi NCR,North,High,824.0,Mass
CUST18087,Mumbai,West,Medium,771.0,Mass
CUST18088,Mumbai,West,High,783.0,Premium
CUST18089,Delhi NCR,North,High,806.0,Mass
CUST18090,Kolkata,East,Medium,703.0,Affluent
CUST18091,Mumbai,West,Low,582.0,Affluent
CUST18092,Kolkata,East,High,829.0,Mass
CUST18093,Hyderabad,South,High,818.0,Mass
CUST18094,Mumbai,West,Low,685.0,Affluent
CUST18095,Kolkata,East,Low,690.0,Mass
CUST18096,Pune,West,Medium,762.0,Premium
CUST18097,Pune,West,High,730.0,Mass
CUST18098,Pune,West,Medium,768.0,Affluent
CUST18099,Mumbai,West,Medium,653.0,Mass
CUST18100,Pune,West,Medium,738.0,Affluent
CUST18101,Mumbai,West,High,751.0,Mass
CUST18102,Bangalore,South,Low,601.0,Mass
CUST18103,Mumbai,West,Medium,749.0,Mass
CUST18104,Pune,West,Low,625.0,Premium
CUST18105,Hyderabad,South,High,836.0,Mass
CUST18106,Kolkata,East,Medium,765.0,Mass
CUST18107,Hyderabad,South,High,751.0,Mass
CUST18108,Hyderabad,South,Medium,731.0,Affluent
CUST18109,Kolkata,East,High,753.0,Mass
CUST18110,Delhi NCR,North,High,757.0,Mass
CUST18111,Hyderabad,South,Low,622.0,Affluent
CUST18112,Pune,West,Low,642.0,Premium
CUST18113,Hyderabad,South,High,772.0,Mass
CUST18114,Kolkata,East,High,748.0,Affluent
CUST18115,Hyderabad,South,Medium,658.0,Mass
CUST18116,Delhi NCR,North,Medium,728.0,Premium
CUST18117,Pune,West,Medium,715.0,Mass
CUST18118,Mumbai,West,Medium,672.0,Premium
CUST18119,Delhi NCR,North,Low,643.0,Mass
CUST18120,Delhi NCR,North,High,722.0,Mass
CUST18121,Delhi NCR,North,Low,713.0,Affluent
CUST18122,Mumbai,West,High,728.0,Premium
CUST18123,Kolkata,East,Low,718.0,Affluent
CUST18124,Delhi NCR,North,Medium,650.0,Affluent
CUST18125,Delhi NCR,North,Low,609.0,Mass
CUST18126,Pune,West,Medium,754.0,Affluent
CUST18127,Bangalore,South,Low,653.0,Affluent
CUST18128,Mumbai,West,Low,715.0,Premium
CUST18129,Hyderabad,South,Medium,681.0,Mass
CUST18130,Pune,West,Low,580.0,Mass
CUST18131,Pune,West,Medium,700.0,Mass
CUST18132,Mumbai,West,Medium,697.0,Affluent
CUST18133,Pune,West,Medium,711.0,Mass
CUST18134,Pune,West,Low,555.0,Mass
CUST18135,Delhi NCR,North,Medium,662.0,Mass
CUST18136,Kolkata,East,High,734.0,Affluent
CUST18137,Delhi NCR,North,Medium,769.0,Mass
CUST18138,Hyderabad,South,Medium,713.0,Mass
CUST18139,Delhi NCR,North,Low,645.0,Mass
CUST18140,Bangalore,South,Low,602.0,Mass
CUST18141,Pune,West,Medium,777.0,Affluent
CUST18142,Kolkata,East,Low,578.0,Mass
CUST18143,Pune,West,Low,656.0,Mass
CUST18144,Bangalore,South,Medium,655.0,Mass
CUST18145,Hyderabad,South,Medium,715.0,Mass
CUST18146,Mumbai,West,Medium,664.0,Affluent
CUST18147,Pune,West,Low,571.0,Mass
CUST18148,Mumbai,West,Low,617.0,Mass
CUST18149,Mumbai,West,High,819.0,Affluent
CUST18150,Bangalore,South,Low,597.0,Premium
CUST18151,Mumbai,West,Low,566.0,Mass
CUST18152,Pune,West,Low,641.0,Mass
CUST18153,Mumbai,West,Low,628.0,Premium
CUST18154,Hyderabad,South,Low,550.0,Affluent
CUST18155,Kolkata,East,Low,670.0,Affluent
CUST18156,Kolkata,East,High,766.0,Affluent
CUST18157,Pune,West,Low,612.0,Affluent
CUST18158,Pune,West,Low,556.0,Mass
CUST18159,Kolkata,East,Medium,702.0,Affluent
CUST18160,Bangalore,South,High,736.0,Mass
CUST18161,Hyderabad,South,Low,631.0,Mass
CUST18162,Kolkata,East,Medium,690.0,Mass
CUST18163,Mumbai,West,Low,639.0,Premium
CUST18164,Delhi NCR,North,Low,613.0,Mass
CUST18165,Mumbai,West,High,751.0,Mass
CUST18166,Delhi NCR,North,Low,573.0,Mass
CUST18167,Kolkata,East,Medium,667.0,Mass
CUST18168,Mumbai,West,Medium,666.0,Mass
CUST18169,Pune,West,Low,701.0,Mass
CUST18170,Pune,West,Medium,680.0,Mass
CUST18171,Mumbai,West,Medium,749.0,Mass
CUST18172,Hyderabad,South,Low,702.0,Mass
CUST18173,Hyderabad,South,Medium,722.0,Mass
CUST18174,Kolkata,East,Medium,709.0,Mass
CUST18175,Pune,West,Medium,727.0,Mass
CUST18176,Kolkata,East,Low,629.0,Mass
CUST18177,Kolkata,East,Low,626.0,Mass
CUST18178,Hyderabad,South,Low,631.0,Mass
CUST18179,Bangalore,South,Medium,746.0,Mass
CUST18180,Bangalore,South,Low,617.0,Mass
CUST18181,Hyderabad,South,Medium,675.0,Mass
CUST18182,Bangalore,South,High,827.0,Mass
CUST18183,Mumbai,West,Medium,690.0,Mass
CUST18184,Hyderabad,South,Low,703.0,Mass
CUST18185,Delhi NCR,North,Medium,722.0,Mass
CUST18186,Kolkata,East,Low,638.0,Mass
CUST18187,Delhi NCR,North,Low,688.0,Affluent
CUST18188,Mumbai,West,Low,707.0,Affluent
CUST18189,Hyderabad,South,Low,710.0,Mass
CUST18190,Delhi NCR,North,Low,637.0,Mass
CUST18191,Pune,West,Low,699.0,Mass
CUST18192,Kolkata,East,High,822.0,Affluent
CUST18193,Hyderabad,South,High,735.0,Mass
CUST18194,Delhi NCR,North,Low,664.0,Mass
CUST18195,Delhi NCR,North,High,850.0,Mass
CUST18196,Bangalore,South,Medium,659.0,Mass
CUST18197,Hyderabad,South,Low,608.0,Affluent
CUST18198,Mumbai,West,Medium,740.0,Premium
CUST18199,Pune,West,Medium,750.0,Mass
CUST18200,Kolkata,East,High,831.0,Affluent
CUST18201,Pune,West,Medium,771.0,Affluent
CUST18202,Mumbai,West,Low,623.0,Mass
CUST18203,Delhi NCR,North,High,846.0,Mass
CUST18204,Mumbai,West,Medium,744.0,Premium
CUST18205,Bangalore,South,Medium,690.0,Affluent
CUST18206,Mumbai,West,High,802.0,Affluent
CUST18207,Pune,West,Low,684.0,Affluent
CUST18208,Pune,West,Medium,760.0,Mass
CUST18209,Bangalore,South,Low,612.0,Premium
CUST18210,Kolkata,East,Low,670.0,Mass
CUST18211,Hyderabad,South,Medium,691.0,Affluent
CUST18212,Kolkata,East,Low,614.0,Affluent
CUST18213,Pune,West,Low,606.0,Mass
CUST18214,Pune,West,Low,588.0,Affluent
CUST18215,Pune,West,Medium,763.0,Mass
CUST18216,Delhi NCR,North,High,733.0,Mass
CUST18217,Hyderabad,South,Medium,688.0,Affluent
CUST18218,Hyderabad,South,Low,621.0,Premium
CUST18219,Hyderabad,South,High,829.0,Affluent
CUST18220,Hyderabad,South,Low,566.0,Mass
CUST18221,Hyderabad,South,Low,641.0,Mass
CUST18222,Delhi NCR,North,Medium,743.0,Mass
CUST18223,Bangalore,South,Medium,736.0,Mass
CUST18224,Hyderabad,South,Medium,681.0,Affluent
CUST18225,Mumbai,West,Low,551.0,Affluent
CUST18226,Mumbai,West,High,802.0,Mass
CUST18227,Pune,West,Low,562.0,Premium
CUST18228,Pune,West,Medium,721.0,Mass
CUST18229,Delhi NCR,North,Medium,767.0,Mass
CUST18230,Delhi NCR,North,High,722.0,Mass
CUST18231,Hyderabad,South,Medium,704.0,Mass
CUST18232,Delhi NCR,North,Low,595.0,Affluent
CUST18233,Bangalore,South,Low,614.0,Mass
CUST18234,Kolkata,East,High,758.0,Mass
CUST18235,Kolkata,East,Medium,770.0,Mass
CUST18236,Mumbai,West,Low,684.0,Mass
CUST18237,Mumbai,West,Medium,760.0,Premium
CUST18238,Kolkata,East,High,774.0,Affluent
CUST18239,Kolkata,East,Medium,737.0,Affluent
CUST18240,Bangalore,South,Low,677.0,Affluent
CUST18241,Pune,West,Medium,722.0,Mass
CUST18242,Mumbai,West,High,787.0,Affluent
CUST18243,Mumbai,West,High,838.0,Mass
CUST18244,Mumbai,West,Low,573.0,Affluent
CUST18245,Kolkata,East,Low,716.0,Mass
CUST18246,Hyderabad,South,Low,599.0,Mass
CUST18247,Bangalore,South,Low,563.0,Premium
CUST18248,Kolkata,East,Medium,713.0,Mass
CUST18249,Bangalore,South,Low,695.0,Affluent
CUST18250,Pune,West,Medium,710.0,Affluent
CUST18251,Delhi NCR,North,High,844.0,Mass
CUST18252,Delhi NCR,North,Medium,665.0,Mass
CUST18253,Bangalore,South,High,806.0,Mass
CUST18254,Kolkata,East,Medium,653.0,Mass
CUST18255,Bangalore,South,High,809.0,Mass
CUST18256,Bangalore,South,Medium,727.0,Mass
CUST18257,Delhi NCR,North,High,838.0,Affluent
CUST18258,Delhi NCR,North,Low,650.0,Mass
CUST18259,Bangalore,South,Medium,772.0,Mass
CUST18260,Mumbai,West,Low,710.0,Mass
CUST18261,Mumbai,West,High,747.0,Premium
CUST18262,Kolkata,East,Low,711.0,Mass
CUST18263,Bangalore,South,Medium,766.0,Mass
CUST18264,Hyderabad,South,Medium,711.0,Mass
CUST18265,Kolkata,East,Low,664.0,Mass
CUST18266,Mumbai,West,Low,600.0,Affluent
CUST18267,Hyderabad,South,Medium,719.0,Mass
CUST18268,Kolkata,East,Low,676.0,Affluent
CUST18269,Kolkata,East,Medium,734.0,Mass
CUST18270,Hyderabad,South,Medium,764.0,Affluent
CUST18271,Delhi NCR,North,Low,594.0,Mass
CUST18272,Hyderabad,South,Medium,758.0,Premium
CUST18273,Delhi NCR,North,High,801.0,Mass
CUST18274,Bangalore,South,Medium,652.0,Mass
CUST18275,Delhi NCR,North,Low,579.0,Mass
CUST18276,Delhi NCR,North,High,829.0,Mass
CUST18277,Kolkata,East,Medium,753.0,Affluent
CUST18278,Hyderabad,South,High,723.0,Affluent
CUST18279,Kolkata,East,Medium,732.0,Mass
CUST18280,Hyderabad,South,Low,655.0,Mass
CUST18281,Kolkata,East,Low,719.0,Mass
CUST18282,Pune,West,Low,603.0,Affluent
CUST18283,Pune,West,Low,719.0,Premium
CUST18284,Mumbai,West,Medium,739.0,Premium
CUST18285,Delhi NCR,North,Medium,743.0,Mass
CUST18286,Delhi NCR,North,Low,695.0,Affluent
CUST18287,Delhi NCR,North,High,774.0,Affluent
CUST18288,Mumbai,West,Medium,662.0,Mass
CUST18289,Hyderabad,South,Medium,709.0,Mass
CUST18290,Bangalore,South,Low,607.0,Mass
CUST18291,Kolkata,East,Medium,693.0,Affluent
CUST18292,Hyderabad,South,Medium,732.0,Mass
CUST18293,Delhi NCR,North,Medium,683.0,Affluent
CUST18294,Bangalore,South,Medium,670.0,Mass
CUST18295,Hyderabad,South,High,766.0,Affluent
CUST18296,Hyderabad,South,Low,585.0,Mass
CUST18297,Hyderabad,South,Low,591.0,Affluent
CUST18298,Pune,West,Low,685.0,Mass
CUST18299,Hyderabad,South,Low,578.0,Premium
CUST18300,Hyderabad,South,Medium,698.0,Mass
CUST18301,Bangalore,South,Medium,779.0,Affluent
CUST18302,Mumbai,West,Low,626.0,Mass
CUST18303,Pune,West,High,800.0,Mass
CUST18304,Hyderabad,South,High,813.0,Mass
CUST18305,Bangalore,South,Low,601.0,Affluent
CUST18306,Pune,West,Medium,751.0,Mass
CUST18307,Mumbai,West,Low,555.0,Mass
CUST18308,Mumbai,West,Low,674.0,Mass
CUST18309,Kolkata,East,Medium,737.0,Mass
CUST18310,Delhi NCR,North,Low,709.0,Affluent
CUST18311,Mumbai,West,Low,628.0,Affluent
CUST18312,Hyderabad,South,Low,653.0,Premium
CUST18313,Bangalore,South,Medium,695.0,Mass
CUST18314,Pune,West,High,828.0,Mass
CUST18315,Kolkata,East,Medium,691.0,Affluent
CUST18316,Delhi NCR,North,Low,555.0,Mass
CUST18317,Pune,West,Low,621.0,Mass
CUST18318,Hyderabad,South,High,760.0,Mass
CUST18319,Kolkata,East,High,848.0,Premium
CUST18320,Bangalore,South,Low,653.0,Mass
CUST18321,Hyderabad,South,Low,693.0,Mass
CUST18322,Kolkata,East,Low,555.0,Affluent
CUST18323,Kolkata,East,Low,690.0,Affluent
CUST18324,Pune,West,High,757.0,Mass
CUST18325,Mumbai,West,High,818.0,Mass
CUST18326,Kolkata,East,Low,628.0,Affluent
CUST18327,Delhi NCR,North,Low,579.0,Mass
CUST18328,Pune,West,High,845.0,Mass
CUST18329,Hyderabad,South,Medium,704.0,Premium
CUST18330,Pune,West,Low,670.0,Mass
CUST18331,Kolkata,East,Medium,694.0,Mass
CUST18332,Hyderabad,South,Medium,699.0,Mass
CUST18333,Bangalore,South,Medium,714.0,Mass
CUST18334,Kolkata,East,Low,652.0,Mass
CUST18335,Kolkata,East,Medium,740.0,Mass
CUST18336,Mumbai,West,Low,621.0,Mass
CUST18337,Hyderabad,South,High,739.0,Mass
CUST18338,Hyderabad,South,High,751.0,Affluent
CUST18339,Bangalore,South,Medium,729.0,Mass
CUST18340,Pune,West,Low,656.0,Premium
CUST18341,Kolkata,East,Low,554.0,Mass
CUST18342,Delhi NCR,North,Medium,681.0,Premium
CUST18343,Pune,West,Medium,728.0,Affluent
CUST18344,Hyderabad,South,Medium,735.0,Premium
CUST18345,Bangalore,South,High,729.0,Mass
CUST18346,Kolkata,East,Medium,652.0,Mass
CUST18347,Delhi NCR,North,High,772.0,Mass
CUST18348,Mumbai,West,Low,554.0,Mass
CUST18349,Kolkata,East,Medium,754.0,Mass
CUST18350,Mumbai,West,Medium,690.0,Mass
CUST18351,Mumbai,West,High,779.0,Mass
CUST18352,Kolkata,East,Low,575.0,Mass
CUST18353,Bangalore,South,Medium,725.0,Mass
CUST18354,Delhi NCR,North,High,844.0,Affluent
CUST18355,Hyderabad,South,High,809.0,Mass
CUST18356,Delhi NCR,North,High,807.0,Mass
CUST18357,Bangalore,South,Medium,693.0,Premium
CUST18358,Pune,West,Medium,733.0,Mass
CUST18359,Hyderabad,South,Low,685.0,Mass
CUST18360,Delhi NCR,North,Low,638.0,Mass
CUST18361,Pune,West,High,727.0,Mass
CUST18362,Hyderabad,South,Medium,714.0,Mass
CUST18363,Delhi NCR,North,Low,583.0,Mass
CUST18364,Pune,West,Medium,685.0,Mass
CUST18365,Delhi NCR,North,Low,665.0,Mass
CUST18366,Pune,West,Low,712.0,Mass
CUST18367,Pune,West,Medium,771.0,Mass
CUST18368,Mumbai,West,Medium,761.0,Premium
CUST18369,Mumbai,West,Low,565.0,Mass
CUST18370,Hyderabad,South,High,793.0,Mass
CUST18371,Mumbai,West,High,818.0,Affluent
CUST18372,Kolkata,East,High,841.0,Affluent
CUST18373,Pune,West,Medium,685.0,Mass
CUST18374,Delhi NCR,North,Medium,773.0,Mass
CUST18375,Hyderabad,South,Low,625.0,Mass
CUST18376,Delhi NCR,North,Low,719.0,Mass
CUST18377,Hyderabad,South,Low,720.0,Mass
CUST18378,Mumbai,West,High,777.0,Mass
CUST18379,Hyderabad,South,Medium,725.0,Mass
CUST18380,Delhi NCR,North,Medium,663.0,Mass
CUST18381,Pune,West,Medium,672.0,Affluent
CUST18382,Kolkata,East,High,746.0,Mass
CUST18383,Hyderabad,South,Low,583.0,Mass
CUST18384,Pune,West,Medium,700.0,Mass
CUST18385,Hyderabad,South,High,784.0,Affluent
CUST18386,Mumbai,West,High,771.0,Mass
CUST18387,Delhi NCR,North,High,816.0,Affluent
CUST18388,Bangalore,South,High,752.0,Mass
CUST18389,Hyderabad,South,Medium,709.0,Mass
CUST18390,Pune,West,Medium,759.0,Affluent
CUST18391,Pune,West,Low,612.0,Mass
CUST18392,Hyderabad,South,Medium,758.0,Mass
CUST18393,Kolkata,East,Medium,706.0,Mass
CUST18394,Mumbai,West,Medium,671.0,Mass
CUST18395,Kolkata,East,Low,552.0,Mass
CUST18396,Bangalore,South,Medium,723.0,Affluent
CUST18397,Kolkata,East,Medium,706.0,Mass
CUST18398,Kolkata,East,Low,574.0,Affluent
CUST18399,Hyderabad,South,High,725.0,Mass
CUST18400,Hyderabad,South,Medium,744.0,Mass
CUST18401,Delhi NCR,North,Low,651.0,Mass
CUST18402,Delhi NCR,North,Low,663.0,Affluent
CUST18403,Hyderabad,South,Low,562.0,Premium
CUST18404,Pune,West,High,824.0,Mass
CUST18405,Kolkata,East,Low,643.0,Affluent
CUST18406,Kolkata,East,Medium,675.0,Mass
CUST18407,Kolkata,East,Medium,741.0,Mass
CUST18408,Hyderabad,South,Low,687.0,Mass
CUST18409,Hyderabad,South,Low,602.0,Mass
CUST18410,Pune,West,Low,601.0,Mass
CUST18411,Bangalore,South,Low,699.0,Affluent
CUST18412,Delhi NCR,North,Medium,728.0,Affluent
CUST18413,Bangalore,South,Low,614.0,Mass
CUST18414,Mumbai,West,High,798.0,Affluent
CUST18415,Bangalore,South,Medium,749.0,Premium
CUST18416,Mumbai,West,Low,666.0,Mass
CUST18417,Hyderabad,South,Medium,749.0,Mass
CUST18418,Hyderabad,South,Low,653.0,Affluent
CUST18419,Pune,West,Medium,775.0,Mass
CUST18420,Delhi NCR,North,Low,667.0,Affluent
CUST18421,Mumbai,West,Low,681.0,Mass
CUST18422,Mumbai,West,Medium,659.0,Mass
CUST18423,Delhi NCR,North,Medium,684.0,Mass
CUST18424,Delhi NCR,North,Low,625.0,Affluent
CUST18425,Delhi NCR,North,Low,664.0,Mass
CUST18426,Hyderabad,South,Low,660.0,Mass
CUST18427,Hyderabad,South,Medium,670.0,Mass
CUST18428,Pune,West,Low,625.0,Mass
CUST18429,Pune,West,Low,663.0,Premium
CUST18430,Pune,West,Low,651.0,Mass
CUST18431,Pune,West,Medium,713.0,Mass
CUST18432,Hyderabad,South,Medium,680.0,Premium
CUST18433,Delhi NCR,North,High,786.0,Mass
CUST18434,Bangalore,South,High,824.0,Mass
CUST18435,Hyderabad,South,High,784.0,Affluent
CUST18436,Mumbai,West,Low,557.0,Mass
CUST18437,Hyderabad,South,Medium,692.0,Premium
CUST18438,Bangalore,South,High,751.0,Affluent
CUST18439,Mumbai,West,Low,637.0,Mass
CUST18440,Delhi NCR,North,Medium,681.0,Mass
CUST18441,Pune,West,Low,690.0,Mass
CUST18442,Mumbai,West,Medium,773.0,Mass
CUST18443,Hyderabad,South,High,770.0,Mass
CUST18444,Kolkata,East,Low,563.0,Mass
CUST18445,Delhi NCR,North,Medium,748.0,Mass
CUST18446,Pune,West,High,818.0,Affluent
CUST18447,Delhi NCR,North,High,787.0,Affluent
CUST18448,Mumbai,West,Low,558.0,Affluent
CUST18449,Delhi NCR,North,Medium,730.0,Affluent
CUST18450,Mumbai,West,Low,554.0,Mass
CUST18451,Mumbai,West,Low,648.0,Mass
CUST18452,Hyderabad,South,High,826.0,Mass
CUST18453,Kolkata,East,Low,666.0,Affluent
CUST18454,Pune,West,High,838.0,Premium
CUST18455,Hyderabad,South,Low,686.0,Mass
CUST18456,Pune,West,Low,672.0,Premium
CUST18457,Delhi NCR,North,Medium,650.0,Mass
CUST18458,Kolkata,East,Low,641.0,Affluent
CUST18459,Delhi NCR,North,Low,720.0,Mass
CUST18460,Hyderabad,South,Medium,746.0,Mass
CUST18461,Pune,West,Medium,749.0,Affluent
CUST18462,Hyderabad,South,Low,682.0,Mass
CUST18463,Delhi NCR,North,Medium,661.0,Mass
CUST18464,Hyderabad,South,High,832.0,Affluent
CUST18465,Hyderabad,South,Low,560.0,Mass
CUST18466,Hyderabad,South,Medium,744.0,Mass
CUST18467,Delhi NCR,North,Low,570.0,Mass
CUST18468,Bangalore,South,High,843.0,Mass
CUST18469,Bangalore,South,Medium,653.0,Affluent
CUST18470,Delhi NCR,North,Medium,700.0,Mass
CUST18471,Bangalore,South,Low,589.0,Mass
CUST18472,Mumbai,West,High,811.0,Mass
CUST18473,Bangalore,South,Low,677.0,Affluent
CUST18474,Pune,West,Low,640.0,Mass
CUST18475,Pune,West,Medium,675.0,Mass
CUST18476,Delhi NCR,North,Medium,767.0,Mass
CUST18477,Mumbai,West,Low,580.0,Mass
CUST18478,Hyderabad,South,Low,559.0,Mass
CUST18479,Mumbai,West,Low,576.0,Mass
CUST18480,Bangalore,South,Low,712.0,Affluent
CUST18481,Delhi NCR,North,High,725.0,Mass
CUST18482,Mumbai,West,High,729.0,Mass
CUST18483,Kolkata,East,Medium,723.0,Mass
CUST18484,Mumbai,West,Medium,729.0,Mass
CUST18485,Mumbai,West,High,832.0,Mass
CUST18486,Bangalore,South,Low,642.0,Mass
CUST18487,Hyderabad,South,Medium,666.0,Mass
CUST18488,Kolkata,East,Low,656.0,Mass
CUST18489,Pune,West,Medium,700.0,Affluent
CUST18490,Kolkata,East,Medium,746.0,Mass
CUST18491,Delhi NCR,North,Medium,738.0,Mass
CUST18492,Mumbai,West,Medium,752.0,Affluent
CUST18493,Delhi NCR,North,Low,595.0,Affluent
CUST18494,Hyderabad,South,Medium,743.0,Affluent
CUST18495,Hyderabad,South,Medium,748.0,Affluent
CUST18496,Pune,West,Medium,742.0,Mass
CUST18497,Hyderabad,South,Medium,732.0,Affluent
CUST18498,Pune,West,Medium,754.0,Affluent
CUST18499,Hyderabad,South,Low,647.0,Mass
CUST18500,Delhi NCR,North,High,797.0,Affluent
CUST18501,Kolkata,East,Medium,746.0,Premium
CUST18502,Pune,West,Low,683.0,Affluent
CUST18503,Mumbai,West,Low,579.0,Mass
CUST18504,Pune,West,Low,585.0,Mass
CUST18505,Pune,West,Medium,727.0,Mass
CUST18506,Mumbai,West,Medium,662.0,Mass
CUST18507,Bangalore,South,Medium,732.0,Mass
CUST18508,Pune,West,Medium,655.0,Mass
CUST18509,Pune,West,Medium,746.0,Mass
CUST18510,Delhi NCR,North,Medium,696.0,Mass
CUST18511,Hyderabad,South,Low,661.0,Affluent
CUST18512,Pune,West,Medium,687.0,Mass
CUST18513,Bangalore,South,High,740.0,Premium
CUST18514,Pune,West,Medium,692.0,Affluent
CUST18515,Hyderabad,South,High,735.0,Mass
CUST18516,Kolkata,East,Medium,665.0,Premium
CUST18517,Hyderabad,South,Medium,696.0,Affluent
CUST18518,Delhi NCR,North,Low,675.0,Mass
CUST18519,Pune,West,High,807.0,Mass
CUST18520,Pune,West,Low,562.0,Premium
CUST18521,Mumbai,West,Medium,772.0,Premium
CUST18522,Delhi NCR,North,Low,593.0,Mass
CUST18523,Mumbai,West,High,838.0,Mass
CUST18524,Delhi NCR,North,Low,567.0,Mass
CUST18525,Hyderabad,South,Low,574.0,Affluent
CUST18526,Kolkata,East,Medium,682.0,Mass
CUST18527,Pune,West,Medium,721.0,Mass
CUST18528,Mumbai,West,Medium,751.0,Mass
CUST18529,Delhi NCR,North,Low,597.0,Mass
CUST18530,Delhi NCR,North,Medium,759.0,Mass
CUST18531,Delhi NCR,North,Low,701.0,Mass
CUST18532,Pune,West,Medium,746.0,Affluent
CUST18533,Delhi NCR,North,Medium,764.0,Affluent
CUST18534,Bangalore,South,Low,602.0,Mass
CUST18535,Delhi NCR,North,Medium,671.0,Affluent
CUST18536,Delhi NCR,North,Low,556.0,Affluent
CUST18537,Mumbai,West,Low,670.0,Mass
CUST18538,Mumbai,West,Medium,754.0,Affluent
CUST18539,Mumbai,West,Medium,700.0,Premium
CUST18540,Mumbai,West,Low,612.0,Mass
