,Customer_ID,City,Region,Income_Band,Credit_Score,Customer_Segment
8959,CUST18959,Delhi NCR,North,Medium,725.0,Premium
8960,CUST18960,Hyderabad,South,High,839.0,Affluent
8961,CUST18961,Mumbai,West,High,787.0,Mass
8962,CUST18962,Bangalore,South,Low,630.0,Mass
8963,CUST18963,Delhi NCR,North,Medium,778.0,Mass
8964,CUST18964,Bangalore,South,High,720.0,Mass
8965,CUST18965,Hyderabad,South,Medium,651.0,Mass
8966,CUST18966,Kolkata,East,Medium,748.0,Affluent
8967,CUST18967,Mumbai,West,Low,713.0,Mass
8968,CUST18968,Mumbai,West,Low,664.0,Premium
8969,CUST18969,Mumbai,West,Low,625.0,Mass
8970,CUST18970,Kolkata,East,Low,599.0,Affluent
8971,CUST18971,Delhi NCR,North,High,850.0,Affluent
8972,CUST18972,Hyderabad,South,Medium,780.0,Affluent
8973,CUST18973,Mumbai,West,Low,575.0,Mass
8974,CUST18974,Bangalore,South,Medium,729.0,Mass
8975,CUST18975,Hyderabad,South,Medium,717.0,Affluent
8976,CUST18976,Mumbai,West,Medium,694.0,Mass
8977,CUST18977,Delhi NCR,North,Medium,665.0,Premium
8978,CUST18978,Hyderabad,South,Medium,696.0,Mass
8979,CUST18979,Pune,West,Low,709.0,Affluent
8980,CUST18980,Bangalore,South,High,825.0,Affluent
8981,CUST18981,Hyderabad,South,Medium,704.0,Affluent
8982,CUST18982,Pune,West,Medium,760.0,Mass
8983,CUST18983,Pune,West,Medium,724.0,Affluent
8984,CUST18984,Pune,West,High,835.0,Mass
8985,CUST18985,Kolkata,East,Medium,739.0,Affluent
8986,CUST18986,Bangalore,South,Medium,678.0,Mass
8987,CUST18987,Mumbai,West,Medium,773.0,Affluent
8988,CUST18988,Pune,West,Low,579.0,Affluent
8989,CUST18989,Kolkata,East,Medium,760.0,Mass
8990,CUST18990,Delhi NCR,North,Low,666.0,Affluent
8991,CUST18991,Bangalore,South,High,825.0,Mass
8992,CUST18992,Hyderabad,South,Medium,748.0,Mass
8993,CUST18993,Pune,West,Medium,666.0,Mass
8994,CUST18994,Bangalore,South,High,776.0,Affluent
8995,CUST18995,Hyderabad,South,Low,650.0,Mass
8996,CUST18996,Delhi NCR,North,Low,595.0,Premium
8997,CUST18997,Pune,West,Medium,657.0,Premium
8998,CUST18998,Hyderabad,South,Low,632.0,Premium
8999,CUST18999,Pune,West,Medium,721.0,Mass
9000,CUST19000,Mumbai,West,Medium,686.0,Premium
9001,CUST19001,Bangalore,South,Low,577.0,Premium
9002,CUST19002,Pune,West,Low,568.0,Affluent
9003,CUST19003,Bangalore,South,Medium,693.0,Mass
9004,CUST19004,Mumbai,West,High,807.0,Mass
9005,CUST19005,Bangalore,South,High,750.0,Mass
9006,CUST19006,Bangalore,South,Low,587.0,Mass
9007,CUST19007,Bangalore,South,Low,647.0,Mass
9008,CUST19008,Pune,West,Medium,682.0,Affluent
9009,CUST19009,Mumbai,West,Low,614.0,Mass
9010,CUST19010,Pune,West,Medium,727.0,Mass
9011,CUST19011,Kolkata,East,Medium,685.0,Affluent
9012,CUST19012,Pune,West,High,792.0,Mass
9013,CUST19013,Delhi NCR,North,Medium,684.0,Mass
9014,CUST19014,Hyderabad,South,Low,673.0,Mass
9015,CUST19015,Pune,West,Medium,772.0,Mass
9016,CUST19016,Hyderabad,South,Low,706.0,Mass
9017,CUST19017,Mumbai,West,Medium,661.0,Affluent
9018,CUST19018,Delhi NCR,North,Medium,694.0,Mass
9019,CUST19019,Delhi NCR,North,Low,667.0,Mass
9020,CUST19020,Pune,West,Medium,688.0,Premium
9021,CUST19021,Pune,West,Medium,676.0,Premium
9022,CUST19022,Hyderabad,South,Low,623.0,Mass
9023,CUST19023,Bangalore,South,High,726.0,Mass
9024,CUST19024,Mumbai,West,Low,580.0,Mass
9025,CUST19025,Hyderabad,South,Low,687.0,Mass
9026,CUST19026,Bangalore,South,High,728.0,Mass
9027,CUST19027,Pune,West,High,743.0,Mass
9028,CUST19028,Bangalore,South,Low,705.0,Mass
9029,CUST19029,Kolkata,East,High,826.0,Mass
9030,CUST19030,Pune,West,Low,652.0,Affluent
9031,CUST19031,Pune,West,High,781.0,Mass
9032,CUST19032,Hyderabad,South,Medium,719.0,Premium
9033,CUST19033,Pune,West,Low,715.0,Affluent
9034,CUST19034,Mumbai,West,Low,697.0,Mass
9035,CUST19035,Hyderabad,South,Low,590.0,Affluent
9036,CUST19036,Kolkata,East,Low,711.0,Mass
9037,CUST19037,Pune,West,Medium,693.0,Affluent
9038,CUST19038,Kolkata,East,Medium,770.0,Mass
9039,CUST19039,Mumbai,West,High,771.0,Mass
9040,CUST19040,Pune,West,Medium,723.0,Mass
9041,CUST19041,Delhi NCR,North,High,750.0,Mass
9042,CUST19042,Mumbai,West,Medium,775.0,Affluent
9043,CUST19043,Pune,West,Low,623.0,Affluent
9044,CUST19044,Bangalore,South,Low,685.0,Affluent
9045,CUST19045,Delhi NCR,North,High,725.0,Mass
9046,CUST19046,Bangalore,South,High,742.0,Mass
9047,CUST19047,Mumbai,West,Low,607.0,Affluent
9048,CUST19048,Hyderabad,South,Medium,668.0,Mass
9049,CUST19049,Kolkata,East,Low,707.0,Mass
9050,CUST19050,Hyderabad,South,Low,659.0,Mass
9051,CUST19051,Bangalore,South,Low,603.0,Mass
9052,CUST19052,Mumbai,West,Medium,762.0,Mass
9053,CUST19053,Hyderabad,South,High,794.0,Affluent
9054,CUST19054,Mumbai,West,Low,650.0,Affluent
9055,CUST19055,Mumbai,West,Low,692.0,Mass
9056,CUST19056,Hyderabad,South,Low,621.0,Premium
9057,CUST19057,Mumbai,West,High,806.0,Mass
9058,CUST19058,Mumbai,West,Medium,724.0,Mass
9059,CUST19059,Mumbai,West,Low,689.0,Affluent
9060,CUST19060,Delhi NCR,North,Low,612.0,Affluent
9061,CUST19061,Pune,West,Low,608.0,Mass
9062,CUST19062,Hyderabad,South,Low,565.0,Mass
9063,CUST19063,Hyderabad,South,Medium,661.0,Mass
9064,CUST19064,Bangalore,South,High,742.0,Mass
9065,CUST19065,Mumbai,West,Low,550.0,Mass
9066,CUST19066,Bangalore,South,High,810.0,Affluent
9067,CUST19067,Mumbai,West,Medium,715.0,Mass
9068,CUST19068,Mumbai,West,Medium,779.0,Mass
9069,CUST19069,Hyderabad,South,Low,702.0,Affluent
9070,CUST19070,Mumbai,West,Medium,707.0,Affluent
9071,CUST19071,Kolkata,East,Low,703.0,Mass
9072,CUST19072,Delhi NCR,North,Low,579.0,Affluent
9073,CUST19073,Bangalore,South,Medium,685.0,Mass
9074,CUST19074,Mumbai,West,Medium,655.0,Mass
9075,CUST19075,Kolkata,East,High,850.0,Premium
9076,CUST19076,Kolkata,East,Low,707.0,Affluent
9077,CUST19077,Kolkata,East,High,818.0,Mass
9078,CUST19078,Bangalore,South,High,827.0,Affluent
9079,CUST19079,Pune,West,Low,559.0,Affluent
9080,CUST19080,Delhi NCR,North,High,759.0,Mass
9081,CUST19081,Delhi NCR,North,Medium,692.0,Mass
9082,CUST19082,Delhi NCR,North,Low,631.0,Mass
9083,CUST19083,Bangalore,South,Medium,769.0,Premium
9084,CUST19084,Pune,West,Low,713.0,Affluent
9085,CUST19085,Bangalore,South,Low,689.0,Mass
9086,CUST19086,Pune,West,High,731.0,Mass
9087,CUST19087,Hyderabad,South,Medium,762.0,Mass
9088,CUST19088,Hyderabad,South,Medium,769.0,Premium
9089,CUST19089,Kolkata,East,High,751.0,Mass
9090,CUST19090,Delhi NCR,North,High,785.0,Mass
9091,CUST19091,Kolkata,East,Low,550.0,Mass
9092,CUST19092,Mumbai,West,Low,583.0,Mass
9093,CUST19093,Kolkata,East,Low,688.0,Mass
9094,CUST19094,Hyderabad,South,Low,700.0,Mass
9095,CUST19095,Delhi NCR,North,Medium,654.0,Affluent
9096,CUST19096,Hyderabad,South,Medium,776.0,Mass
9097,CUST19097,Bangalore,South,Low,569.0,Mass
9098,CUST19098,Pune,West,High,785.0,Affluent
9099,CUST19099,Delhi NCR,North,High,742.0,Mass
9100,CUST19100,Bangalore,South,High,721.0,Mass
9101,CUST19101,Mumbai,West,Medium,703.0,Affluent
9102,CUST19102,Bangalore,South,Medium,732.0,Mass
9103,CUST19103,Pune,West,High,767.0,Mass
9104,CUST19104,Bangalore,South,Low,566.0,Mass
9105,CUST19105,Pune,West,Medium,705.0,Mass
9106,CUST19106,Hyderabad,South,Low,683.0,Mass
9107,CUST19107,Pune,West,High,811.0,Mass
9108,CUST19108,Hyderabad,South,Medium,680.0,Mass
9109,CUST19109,Pune,West,Low,720.0,Mass
9110,CUST19110,Delhi NCR,North,Medium,716.0,Mass
9111,CUST19111,Pune,West,Medium,698.0,Affluent
9112,CUST19112,Pune,West,Medium,697.0,Mass
9113,CUST19113,Bangalore,South,Medium,716.0,Mass
9114,CUST19114,Pune,West,High,721.0,Affluent
9115,CUST19115,Mumbai,West,Medium,730.0,Mass
9116,CUST19116,Pune,West,High,740.0,Mass
9117,CUST19117,Pune,West,Medium,710.0,Affluent
9118,CUST19118,Pune,West,Low,628.0,Affluent
9119,CUST19119,Bangalore,South,Medium,709.0,Mass
9120,CUST19120,Bangalore,South,Medium,740.0,Mass
9121,CUST19121,Pune,West,Low,692.0,Premium
9122,CUST19122,Hyderabad,South,Medium,706.0,Mass
9123,CUST19123,Pune,West,Medium,778.0,Affluent
9124,CUST19124,Delhi NCR,North,Low,589.0,Mass
9125,CUST19125,Kolkata,East,Low,584.0,Affluent
9126,CUST19126,Mumbai,West,Medium,767.0,Mass
9127,CUST19127,Delhi NCR,North,Low,601.0,Mass
9128,CUST19128,Delhi NCR,North,Medium,768.0,Affluent
9129,CUST19129,Mumbai,West,Medium,671.0,Mass
9130,CUST19130,Bangalore,South,Medium,703.0,Mass
9131,CUST19131,Mumbai,West,Low,633.0,Mass
9132,CUST19132,Kolkata,East,Medium,733.0,Mass
9133,CUST19133,Hyderabad,South,Low,705.0,Affluent
9134,CUST19134,Hyderabad,South,Low,652.0,Affluent
9135,CUST19135,Mumbai,West,Medium,684.0,Mass
9136,CUST19136,Pune,West,Low,645.0,Affluent
9137,CUST19137,Kolkata,East,Medium,710.0,Mass
9138,CUST19138,Bangalore,South,Low,642.0,Mass
9139,CUST19139,Kolkata,East,High,751.0,Mass
9140,CUST19140,Hyderabad,South,High,840.0,Premium
9141,CUST19141,Mumbai,West,Low,708.0,Affluent
9142,CUST19142,Kolkata,East,High,772.0,Mass
9143,CUST19143,Hyderabad,South,Low,562.0,Mass
9144,CUST19144,Mumbai,West,Low,670.0,Affluent
9145,CUST19145,Hyderabad,South,High,743.0,Mass
9146,CUST19146,Mumbai,West,Medium,776.0,Mass
9147,CUST19147,Kolkata,East,Medium,688.0,Mass
9148,CUST19148,Kolkata,East,Low,624.0,Affluent
9149,CUST19149,Mumbai,West,Medium,692.0,Mass
9150,CUST19150,Bangalore,South,High,836.0,Premium
9151,CUST19151,Kolkata,East,Low,600.0,Affluent
9152,CUST19152,Mumbai,West,High,760.0,Mass
9153,CUST19153,Mumbai,West,High,782.0,Mass
9154,CUST19154,Pune,West,Low,643.0,Mass
9155,CUST19155,Pune,West,Low,614.0,Affluent
9156,CUST19156,Mumbai,West,High,791.0,Mass
9157,CUST19157,Pune,West,Medium,665.0,Affluent
9158,CUST19158,Pune,West,Medium,708.0,Mass
9159,CUST19159,Delhi NCR,North,Medium,747.0,Affluent
9160,CUST19160,Bangalore,South,Medium,655.0,Mass
9161,CUST19161,Delhi NCR,North,Medium,667.0,Affluent
9162,CUST19162,Pune,West,Low,687.0,Mass
9163,CUST19163,Mumbai,West,Medium,702.0,Affluent
9164,CUST19164,Delhi NCR,North,High,725.0,Mass
9165,CUST19165,Hyderabad,South,High,763.0,Mass
9166,CUST19166,Pune,West,Low,703.0,Mass
9167,CUST19167,Mumbai,West,Medium,780.0,Affluent
9168,CUST19168,Pune,West,Medium,726.0,Mass
9169,CUST19169,Hyderabad,South,Medium,752.0,Mass
9170,CUST19170,Delhi NCR,North,Low,561.0,Affluent
9171,CUST19171,Mumbai,West,High,805.0,Affluent
9172,CUST19172,Kolkata,East,Low,689.0,Affluent
9173,CUST19173,Pune,West,Medium,695.0,Premium
9174,CUST19174,Delhi NCR,North,High,776.0,Affluent
9175,CUST19175,Hyderabad,South,High,791.0,Affluent
9176,CUST19176,Hyderabad,South,Low,711.0,Premium
9177,CUST19177,Mumbai,West,Medium,741.0,Mass
9178,CUST19178,Hyderabad,South,Medium,682.0,Affluent
9179,CUST19179,Hyderabad,South,Low,692.0,Affluent
9180,CUST19180,Delhi NCR,North,High,760.0,Affluent
9181,CUST19181,Pune,West,High,760.0,Mass
9182,CUST19182,Delhi NCR,North,High,834.0,Mass
9183,CUST19183,Mumbai,West,Low,624.0,Premium
9184,CUST19184,Pune,West,Low,651.0,Mass
9185,CUST19185,Kolkata,East,High,845.0,Mass
9186,CUST19186,Mumbai,West,Low,688.0,Mass
9187,CUST19187,Pune,West,Low,632.0,Mass
9188,CUST19188,Delhi NCR,North,Low,585.0,Affluent
9189,CUST19189,Pune,West,Medium,712.0,Mass
9190,CUST19190,Kolkata,East,Medium,675.0,Mass
9191,CUST19191,Pune,West,Medium,730.0,Mass
9192,CUST19192,Kolkata,East,Low,655.0,Mass
9193,CUST19193,Delhi NCR,North,Low,583.0,Affluent
9194,CUST19194,Pune,West,Medium,778.0,Affluent
9195,CUST19195,Pune,West,High,760.0,Mass
9196,CUST19196,Bangalore,South,Low,702.0,Affluent
9197,CUST19197,Delhi NCR,North,Low,606.0,Premium
9198,CUST19198,Mumbai,West,Low,690.0,Affluent
9199,CUST19199,Delhi NCR,North,Medium,704.0,Mass
9200,CUST19200,Kolkata,East,Low,692.0,Affluent
9201,CUST19201,Mumbai,West,Low,681.0,Mass
9202,CUST19202,Bangalore,South,High,801.0,Mass
9203,CUST19203,Delhi NCR,North,High,757.0,Premium
9204,CUST19204,Hyderabad,South,Low,603.0,Premium
9205,CUST19205,Kolkata,East,Low,655.0,Mass
9206,CUST19206,Delhi NCR,North,Low,561.0,Mass
9207,CUST19207,Pune,West,Low,631.0,Affluent
9208,CUST19208,Mumbai,West,Low,711.0,Affluent
9209,CUST19209,Kolkata,East,Medium,726.0,Affluent
9210,CUST19210,Delhi NCR,North,Medium,754.0,Affluent
9211,CUST19211,Bangalore,South,Medium,775.0,Mass
9212,CUST19212,Mumbai,West,Medium,736.0,Mass
9213,CUST19213,Hyderabad,South,Low,634.0,Mass
9214,CUST19214,Delhi NCR,North,Medium,678.0,Mass
9215,CUST19215,Hyderabad,South,Medium,741.0,Mass
9216,CUST19216,Hyderabad,South,Low,627.0,Mass
9217,CUST19217,Mumbai,West,Medium,714.0,Affluent
9218,CUST19218,Bangalore,South,Low,661.0,Mass
9219,CUST19219,Bangalore,South,Low,684.0,Affluent
9220,CUST19220,Pune,West,High,796.0,Affluent
9221,CUST19221,Mumbai,West,Medium,749.0,Mass
9222,CUST19222,Hyderabad,South,Medium,677.0,Premium
9223,CUST19223,Kolkata,East,High,734.0,Mass
9224,CUST19224,Mumbai,West,Medium,653.0,Affluent
9225,CUST19225,Mumbai,West,Medium,689.0,Mass
9226,CUST19226,Mumbai,West,High,814.0,Mass
9227,CUST19227,Hyderabad,South,High,801.0,Mass
9228,CUST19228,Delhi NCR,North,Low,600.0,Affluent
9229,CUST19229,Bangalore,South,Medium,715.0,Premium
9230,CUST19230,Pune,West,Low,640.0,Premium
9231,CUST19231,Mumbai,West,Medium,728.0,Premium
9232,CUST19232,Hyderabad,South,Medium,674.0,Affluent
9233,CUST19233,Bangalore,South,Medium,769.0,Affluent
9234,CUST19234,Hyderabad,South,High,750.0,Premium
9235,CUST19235,Bangalore,South,Low,678.0,Premium
9236,CUST19236,Mumbai,West,Medium,690.0,Mass
9237,CUST19237,Mumbai,West,Low,670.0,Affluent
9238,CUST19238,Pune,West,Low,552.0,Mass
9239,CUST19239,Mumbai,West,Low,611.0,Mass
9240,CUST19240,Delhi NCR,North,Low,577.0,Affluent
9241,CUST19241,Bangalore,South,Low,617.0,Premium
9242,CUST19242,Mumbai,West,Medium,733.0,Mass
9243,CUST19243,Delhi NCR,North,Medium,773.0,Mass
9244,CUST19244,Mumbai,West,Medium,760.0,Mass
9245,CUST19245,Mumbai,West,Medium,734.0,Mass
9246,CUST19246,Mumbai,West,Medium,703.0,Mass
9247,CUST19247,Delhi NCR,North,High,783.0,Premium
9248,CUST19248,Kolkata,East,Low,559.0,Mass
9249,CUST19249,Bangalore,South,Medium,663.0,Mass
9250,CUST19250,Pune,West,Medium,742.0,Mass
9251,CUST19251,Pune,West,Medium,755.0,Mass
9252,CUST19252,Pune,West,Low,659.0,Mass
9253,CUST19253,Bangalore,South,Medium,656.0,Mass
9254,CUST19254,Mumbai,West,Medium,778.0,Affluent
9255,CUST19255,Mumbai,West,Low,605.0,Premium
9256,CUST19256,Kolkata,East,Medium,720.0,Mass
9257,CUST19257,Delhi NCR,North,Low,622.0,Affluent
9258,CUST19258,Mumbai,West,Medium,776.0,Mass
9259,CUST19259,Bangalore,South,Low,719.0,Mass
9260,CUST19260,Hyderabad,South,Medium,690.0,Mass
9261,CUST19261,Delhi NCR,North,Medium,667.0,Mass
9262,CUST19262,Delhi NCR,North,Medium,667.0,Affluent
9263,CUST19263,Kolkata,East,High,727.0,Mass
9264,CUST19264,Mumbai,West,Medium,697.0,Affluent
9265,CUST19265,Hyderabad,South,Medium,679.0,Premium
9266,CUST19266,Hyderabad,South,Medium,734.0,Mass
9267,CUST19267,Pune,West,Medium,761.0,Affluent
9268,CUST19268,Mumbai,West,Low,675.0,Affluent
9269,CUST19269,Pune,West,Medium,716.0,Mass
9270,CUST19270,Bangalore,South,Low,642.0,Affluent
9271,CUST19271,Hyderabad,South,Low,673.0,Premium
9272,CUST19272,Bangalore,South,High,767.0,Affluent
9273,CUST19273,Bangalore,South,High,757.0,Mass
9274,CUST19274,Kolkata,East,Medium,653.0,Mass
9275,CUST19275,Mumbai,West,High,813.0,Affluent
9276,CUST19276,Bangalore,South,Medium,731.0,Affluent
9277,CUST19277,Hyderabad,South,High,819.0,Mass
9278,CUST19278,Bangalore,South,Low,627.0,Mass
9279,CUST19279,Pune,West,High,747.0,Mass
9280,CUST19280,Mumbai,West,Low,645.0,Premium
9281,CUST19281,Delhi NCR,North,Medium,717.0,Mass
9282,CUST19282,Bangalore,South,Medium,704.0,Mass
9283,CUST19283,Mumbai,West,Medium,710.0,Mass
9284,CUST19284,Kolkata,East,High,745.0,Mass
9285,CUST19285,Delhi NCR,North,Medium,697.0,Mass
9286,CUST19286,Kolkata,East,Medium,707.0,Mass
9287,CUST19287,Delhi NCR,North,Medium,658.0,Premium
9288,CUST19288,Kolkata,East,Low,705.0,Mass
9289,CUST19289,Mumbai,West,Medium,687.0,Mass
9290,CUST19290,Delhi NCR,North,Medium,760.0,Premium
9291,CUST19291,Mumbai,West,Low,588.0,Mass
9292,CUST19292,Bangalore,South,Medium,771.0,Mass
9293,CUST19293,Pune,West,Low,611.0,Mass
9294,CUST19294,Mumbai,West,Medium,672.0,Mass
9295,CUST19295,Pune,West,Medium,773.0,Mass
9296,CUST19296,Bangalore,South,Medium,657.0,Mass
9297,CUST19297,Kolkata,East,Medium,673.0,Mass
9298,CUST19298,Bangalore,South,High,778.0,Mass
9299,CUST19299,Hyderabad,South,Low,717.0,Affluent
9300,CUST19300,Bangalore,South,Medium,677.0,Premium
9301,CUST19301,Kolkata,East,Medium,730.0,Mass
9302,CUST19302,Delhi NCR,North,Medium,691.0,Mass
9303,CUST19303,Kolkata,East,Low,649.0,Affluent
9304,CUST19304,Kolkata,East,Low,653.0,Mass
9305,CUST19305,Mumbai,West,Medium,740.0,Premium
9306,CUST19306,Pune,West,Medium,688.0,Affluent
9307,CUST19307,Hyderabad,South,Medium,662.0,Mass
9308,CUST19308,Pune,West,Low,580.0,Affluent
9309,CUST19309,Hyderabad,South,Low,570.0,Mass
9310,CUST19310,Mumbai,West,High,845.0,Premium
9311,CUST19311,Mumbai,West,Low,677.0,Mass
9312,CUST19312,Kolkata,East,Medium,770.0,Premium
9313,CUST19313,Delhi NCR,North,Medium,745.0,Mass
9314,CUST19314,Delhi NCR,North,Low,550.0,Affluent
9315,CUST19315,Delhi NCR,North,Low,694.0,Premium
9316,CUST19316,Hyderabad,South,Medium,670.0,Mass
9317,CUST19317,Hyderabad,South,Medium,758.0,Premium
9318,CUST19318,Delhi NCR,North,Medium,666.0,Mass
9319,CUST19319,Mumbai,West,High,748.0,Mass
9320,CUST19320,Kolkata,East,Low,661.0,Premium
9321,CUST19321,Hyderabad,South,High,736.0,Premium
9322,CUST19322,Pune,West,Medium,663.0,Premium
9323,CUST19323,Hyderabad,South,Low,690.0,Mass
9324,CUST19324,Pune,West,High,793.0,Affluent
9325,CUST19325,Pune,West,High,754.0,Mass
9326,CUST19326,Bangalore,South,Low,707.0,Premium
9327,CUST19327,Pune,West,Medium,740.0,Mass
9328,CUST19328,Delhi NCR,North,Medium,724.0,Mass
9329,CUST19329,Bangalore,South,Low,595.0,Mass
9330,CUST19330,Hyderabad,South,High,833.0,Mass
9331,CUST19331,Delhi NCR,North,High,764.0,Mass
9332,CUST19332,Bangalore,South,High,839.0,Mass
9333,CUST19333,Kolkata,East,High,742.0,Premium
9334,CUST19334,Mumbai,West,Low,577.0,Premium
9335,CUST19335,Kolkata,East,Medium,750.0,Mass
9336,CUST19336,Delhi NCR,North,Low,684.0,Premium
9337,CUST19337,Pune,West,Low,701.0,Affluent
9338,CUST19338,Hyderabad,South,High,793.0,Mass
9339,CUST19339,Bangalore,South,Medium,696.0,Mass
9340,CUST19340,Hyderabad,South,High,765.0,Mass
9341,CUST19341,Bangalore,South,Low,597.0,Mass
9342,CUST19342,Kolkata,East,High,722.0,Affluent
9343,CUST19343,Mumbai,West,Low,603.0,Mass
9344,CUST19344,Hyderabad,South,Low,595.0,Premium
9345,CUST19345,Bangalore,South,Medium,680.0,Affluent
9346,CUST19346,Kolkata,East,Low,615.0,Mass
9347,CUST19347,Mumbai,West,Medium,778.0,Mass
9348,CUST19348,Hyderabad,South,Low,638.0,Mass
9349,CUST19349,Pune,West,Medium,693.0,Mass
9350,CUST19350,Mumbai,West,Medium,682.0,Mass
9351,CUST19351,Hyderabad,South,Low,611.0,Affluent
9352,CUST19352,Pune,West,Low,657.0,Mass
9353,CUST19353,Mumbai,West,Low,706.0,Affluent
9354,CUST19354,Delhi NCR,North,Medium,689.0,Affluent
9355,CUST19355,Kolkata,East,Medium,722.0,Affluent
9356,CUST19356,Kolkata,East,Low,599.0,Affluent
9357,CUST19357,Delhi NCR,North,Medium,711.0,Mass
9358,CUST19358,Bangalore,South,High,815.0,Affluent
9359,CUST19359,Kolkata,East,Medium,704.0,Affluent
9360,CUST19360,Pune,West,Medium,665.0,Mass
9361,CUST19361,Hyderabad,South,Low,650.0,Premium
9362,CUST19362,Pune,West,High,751.0,Mass
9363,CUST19363,Bangalore,South,Low,599.0,Mass
9364,CUST19364,Kolkata,East,Medium,729.0,Affluent
9365,CUST19365,Hyderabad,South,Medium,679.0,Premium
9366,CUST19366,Pune,West,Low,585.0,Mass
9367,CUST19367,Bangalore,South,High,815.0,Mass
9368,CUST19368,Kolkata,East,High,771.0,Mass
9369,CUST19369,Delhi NCR,North,Medium,673.0,Mass
9370,CUST19370,Hyderabad,South,High,812.0,Mass
9371,CUST19371,Delhi NCR,North,Medium,719.0,Affluent
9372,CUST19372,Kolkata,East,Medium,719.0,Mass
9373,CUST19373,Pune,West,Medium,770.0,Premium
9374,CUST19374,Kolkata,East,High,726.0,Mass
9375,CUST19375,Kolkata,East,High,837.0,Mass
9376,CUST19376,Pune,West,High,726.0,Mass
9377,CUST19377,Pune,West,Low,615.0,Mass
9378,CUST19378,Mumbai,West,Medium,675.0,Affluent
9379,CUST19379,Hyderabad,South,Low,684.0,Mass
9380,CUST19380,Bangalore,South,Medium,719.0,Mass
9381,CUST19381,Bangalore,South,Low,624.0,Mass
9382,CUST19382,Delhi NCR,North,Medium,673.0,Affluent
9383,CUST19383,Mumbai,West,Medium,693.0,Mass
9384,CUST19384,Pune,West,High,784.0,Affluent
9385,CUST19385,Pune,West,Medium,684.0,Affluent
9386,CUST19386,Mumbai,West,Medium,685.0,Premium
9387,CUST19387,Mumbai,West,High,799.0,Affluent
9388,CUST19388,Hyderabad,South,Low,577.0,Mass
9389,CUST19389,Pune,West,Medium,714.0,Mass
9390,CUST19390,Delhi NCR,North,Medium,661.0,Mass
9391,CUST19391,Mumbai,West,Medium,746.0,Mass
9392,CUST19392,Kolkata,East,Medium,734.0,Affluent
9393,CUST19393,Delhi NCR,North,High,751.0,Mass
9394,CUST19394,Kolkata,East,Medium,754.0,Mass
9395,CUST19395,Pune,West,Low,616.0,Mass
9396,CUST19396,Pune,West,High,824.0,Premium
9397,CUST19397,Bangalore,South,Medium,664.0,Mass
9398,CUST19398,Bangalore,South,Low,569.0,Mass
9399,CUST19399,Kolkata,East,Low,651.0,Mass
9400,CUST19400,Hyderabad,South,Low,687.0,Premium
9401,CUST19401,Bangalore,South,Low,656.0,Affluent
9402,CUST19402,Mumbai,West,Medium,656.0,Affluent
9403,CUST19403,Hyderabad,South,Low,657.0,Premium
9404,CUST19404,Mumbai,West,Low,667.0,Mass
9405,CUST19405,Pune,West,Low,670.0,Affluent
9406,CUST19406,Hyderabad,South,Medium,719.0,Affluent
9407,CUST19407,Bangalore,South,High,758.0,Mass
9408,CUST19408,Bangalore,South,Medium,709.0,Premium
9409,CUST19409,Delhi NCR,North,Low,647.0,Affluent
9410,CUST19410,Kolkata,East,Low,565.0,Mass
9411,CUST19411,Mumbai,West,Low,720.0,Premium
9412,CUST19412,Kolkata,East,Medium,742.0,Mass
9413,CUST19413,Delhi NCR,North,Low,720.0,Affluent
9414,CUST19414,Bangalore,South,Medium,757.0,Affluent
9415,CUST19415,Delhi NCR,North,Medium,717.0,Affluent
9416,CUST19416,Delhi NCR,North,High,751.0,Mass
9417,CUST19417,Delhi NCR,North,Medium,710.0,Mass
9418,CUST19418,Pune,West,High,838.0,Mass
9419,CUST19419,Bangalore,South,Low,656.0,Affluent
9420,CUST19420,Kolkata,East,Low,702.0,Mass
9421,CUST19421,Mumbai,West,Low,598.0,Affluent
9422,CUST19422,Kolkata,East,Low,705.0,Mass
9423,CUST19423,Delhi NCR,North,Low,651.0,Mass
9424,CUST19424,Mumbai,West,Low,678.0,Mass
9425,CUST19425,Bangalore,South,Medium,767.0,Affluent
9426,CUST19426,Delhi NCR,North,Medium,680.0,Mass
9427,CUST19427,Delhi NCR,North,High,750.0,Mass
9428,CUST19428,Bangalore,South,Medium,760.0,Mass
9429,CUST19429,Pune,West,Low,608.0,Mass
9430,CUST19430,Kolkata,East,Medium,651.0,Affluent
9431,CUST19431,Kolkata,East,Low,558.0,Mass
9432,CUST19432,Hyderabad,South,Low,613.0,Affluent
9433,CUST19433,Kolkata,East,Medium,663.0,Affluent
9434,CUST19434,Mumbai,West,Medium,716.0,Mass
9435,CUST19435,Kolkata,East,Medium,651.0,Mass
9436,CUST19436,Hyderabad,South,Low,596.0,Mass
9437,CUST19437,Delhi NCR,North,High,836.0,Mass
9438,CUST19438,Bangalore,South,Low,693.0,Mass
9439,CUST19439,Hyderabad,South,Low,657.0,Mass
9440,CUST19440,Pune,West,High,782.0,Mass
9441,CUST19441,Delhi NCR,North,Low,550.0,Mass
9442,CUST19442,Mumbai,West,Medium,671.0,Affluent
9443,CUST19443,Bangalore,South,Medium,732.0,Affluent
9444,CUST19444,Pune,West,Low,586.0,Premium
9445,CUST19445,Bangalore,South,Medium,652.0,Mass
9446,CUST19446,Pune,West,Low,551.0,Affluent
