Loan_ID,Customer_ID,Loan_Type,Loan_Amount,EMI_Amount,Start_Date,Tenure_Months,City,Region,Income_Band,Credit_Score,Customer_Segment,Agent_ID,Report_Month,Outstanding_Amount,Days_Past_Due,Missed_EMIs,Contact_Response,Recovery_Status,Amount_Recovered,Priority_Score,Risk_Level
LN29400,CUST19400,Credit Card,148290,12357.5,2023-11-11,12,Hyderabad,South,Low,687,Premium,AGT157,3/1/2026,17833.37,0,0,Responsive,Paid,17833.37,22.83337,Medium Risk
LN29401,CUST19401,Consumer Durable,59727,9954.5,2023-01-29,6,Bangalore,South,Low,656,Affluent,AGT170,3/1/2026,10304.12,0,0,Promise To Pay,Paid,10304.12,,Low Risk
LN29402,CUST19402,Personal Loan,391506,10875.17,2024-09-18,36,Mumbai,West,Medium,656,Affluent,AGT152,3/1/2026,10700.83,0,0,Promise To Pay,Paid,10700.83,,Low Risk
LN29403,CUST19403,Credit Card,118583,9881.92,2023-08-31,12,Hyderabad,South,Low,657,Premium,AGT163,3/1/2026,14700.63,0,0,Responsive,Paid,14700.63,19.700629999999997,Medium Risk
LN29404,CUST19404,Consumer Durable,76226,12704.33,2024-04-28,6,Mumbai,West,Low,667,Mass,AGT125,3/1/2026,14787.89,0,0,No Answer,Paid,14787.89,44.78789,Medium Risk
LN29405,CUST19405,Personal Loan,485904,13497.33,2023-08-23,36,Pune,West,Low,670,Affluent,AGT117,3/1/2026,13488.76,0,0,Promise To Pay,Paid,13488.76,,Low Risk
LN29406,CUST19406,Credit Card,139726,11643.83,2024-03-05,12,Hyderabad,South,Medium,719,Affluent,AGT133,3/1/2026,15569.58,0,0,No Answer,Paid,15569.58,45.56958,Medium Risk
LN29407,CUST19407,Consumer Durable,150978,25163.0,2023-11-30,6,Bangalore,South,High,758,Mass,AGT157,3/1/2026,22157.19,15,1,Responsive,Paid,22157.19,67.15719,Medium Risk
LN29408,CUST19408,Credit Card,128828,10735.67,2024-08-08,12,Bangalore,South,Medium,709,Premium,AGT132,3/1/2026,62850.25,90,4,No Answer,Unpaid,0.0,312.85025,High Risk
LN29409,CUST19409,Consumer Durable,27896,2324.67,2024-04-23,12,Delhi NCR,North,Low,647,Affluent,AGT140,3/1/2026,8203.63,90,4,Responsive,Partial,4101.81,233.20363,Low Risk
LN29410,CUST19410,Credit Card,71368,5947.33,2023-02-03,12,Kolkata,East,Low,565,Mass,AGT103,3/1/2026,8323.0,15,1,Responsive,Paid,8323.0,53.323,Medium Risk
LN29411,CUST19411,Consumer Durable,140994,11749.5,2023-02-10,12,Mumbai,West,Low,720,Premium,AGT101,3/1/2026,15093.48,0,0,No Answer,Paid,15093.48,45.09348,Medium Risk
LN29412,CUST19412,Consumer Durable,50575,2809.72,2023-11-27,18,Kolkata,East,Medium,742,Mass,AGT109,3/1/2026,6179.8,30,2,Promise To Pay,Partial,1853.94,,Low Risk
LN29413,CUST19413,Consumer Durable,53268,2959.33,2024-04-18,18,Delhi NCR,North,Low,720,Affluent,AGT161,3/1/2026,3237.1,0,0,Promise To Pay,Paid,3237.1,,Low Risk
LN29414,CUST19414,Credit Card,17161,1430.08,2023-05-27,12,Bangalore,South,Medium,757,Affluent,AGT137,3/1/2026,1362.66,0,0,Promise To Pay,Paid,1362.66,,Low Risk
LN29415,CUST19415,Personal Loan,435916,36326.33,2024-03-20,12,Delhi NCR,North,Medium,717,Affluent,AGT129,3/1/2026,52612.26,15,1,Promise To Pay,Partial,15783.68,,Low Risk
LN29416,CUST19416,Personal Loan,413850,34487.5,2024-02-02,12,Delhi NCR,North,High,751,Mass,AGT163,3/1/2026,29281.07,0,0,No Answer,Paid,29281.07,59.28107,Medium Risk
LN29417,CUST19417,Consumer Durable,23351,1297.28,2024-05-02,18,Delhi NCR,North,Medium,710,Mass,AGT127,3/1/2026,3311.29,30,2,No Answer,Unpaid,0.0,113.31129,Medium Risk
LN29418,CUST19418,Personal Loan,224366,6232.39,2023-11-13,36,Pune,West,High,838,Mass,AGT148,3/1/2026,24349.16,60,3,Promise To Pay,Partial,7304.75,,Low Risk
LN29419,CUST19419,Consumer Durable,34951,5825.17,2024-07-16,6,Bangalore,South,Low,656,Affluent,AGT140,3/1/2026,15158.34,30,2,Promise To Pay,Partial,4547.5,,Low Risk
LN29420,CUST19420,Consumer Durable,109602,9133.5,2024-02-23,12,Kolkata,East,Low,702,Mass,AGT167,3/1/2026,8639.79,0,0,Responsive,Paid,8639.79,13.639790000000001,Medium Risk
LN29421,CUST19421,Credit Card,117085,9757.08,2024-05-22,12,Mumbai,West,Low,598,Affluent,AGT101,3/1/2026,10431.41,15,1,Promise To Pay,Partial,3129.42,,Low Risk
LN29422,CUST19422,Personal Loan,414789,34565.75,2023-06-20,12,Kolkata,East,Low,705,Mass,AGT148,3/1/2026,39795.34,0,0,Responsive,Paid,39795.34,44.795339999999996,Medium Risk
LN29423,CUST19423,Personal Loan,274980,7638.33,2024-09-17,36,Delhi NCR,North,Low,651,Mass,AGT111,3/1/2026,7685.79,15,1,Responsive,Paid,7685.79,52.68579,Medium Risk
LN29424,CUST19424,Consumer Durable,122426,10202.17,2024-10-06,12,Mumbai,West,Low,678,Mass,AGT155,3/1/2026,12675.6,15,1,No Answer,Unpaid,0.0,82.6756,Medium Risk
LN29425,CUST19425,Personal Loan,109421,2279.6,2023-05-10,48,Bangalore,South,Medium,767,Affluent,AGT143,3/1/2026,1870.06,0,0,Promise To Pay,Paid,1870.06,,Low Risk
LN29426,CUST19426,Consumer Durable,87225,14537.5,2024-05-02,6,Delhi NCR,North,Medium,680,Mass,AGT116,3/1/2026,20140.68,0,0,Promise To Pay,Paid,20140.68,,Low Risk
LN29427,CUST19427,Consumer Durable,121881,20313.5,2023-12-08,6,Delhi NCR,North,High,750,Mass,AGT135,3/1/2026,18094.91,0,0,Responsive,Paid,18094.91,23.09491,Medium Risk
LN29428,CUST19428,Personal Loan,120061,3335.03,2023-10-16,36,Bangalore,South,Medium,760,Mass,AGT135,3/1/2026,4537.54,0,0,No Answer,Paid,4537.54,34.53754,Medium Risk
LN29429,CUST19429,Credit Card,65268,5439.0,2023-08-29,12,Pune,West,Low,608,Mass,AGT131,3/1/2026,6659.66,0,0,Promise To Pay,Paid,6659.66,,Low Risk
LN29430,CUST19430,Credit Card,113504,9458.67,2024-07-29,12,Kolkata,East,Medium,651,Affluent,AGT145,3/1/2026,14164.26,0,0,Responsive,Paid,14164.26,19.16426,Medium Risk
LN29431,CUST19431,Credit Card,79896,6658.0,2024-01-18,12,Kolkata,East,Low,558,Mass,AGT158,3/1/2026,24809.9,90,4,Promise To Pay,Partial,7442.97,,Low Risk
LN29432,CUST19432,Consumer Durable,138334,11527.83,2023-11-13,12,Hyderabad,South,Low,613,Affluent,AGT121,3/1/2026,13491.24,15,1,Promise To Pay,Partial,4047.37,,Low Risk
LN29433,CUST19433,Personal Loan,273152,22762.67,2023-11-13,12,Kolkata,East,Medium,663,Affluent,AGT145,3/1/2026,18817.34,0,0,No Answer,Paid,18817.34,48.81734,Medium Risk
LN29434,CUST19434,Personal Loan,272385,11349.38,2024-05-06,24,Mumbai,West,Medium,716,Mass,AGT146,3/1/2026,24670.57,30,2,Promise To Pay,Partial,7401.17,,Low Risk
LN29435,CUST19435,Personal Loan,230042,6390.06,2023-04-09,36,Kolkata,East,Medium,651,Mass,AGT138,3/1/2026,6825.94,0,0,No Answer,Paid,6825.94,36.82594,Medium Risk
LN29436,CUST19436,Consumer Durable,38313,6385.5,2023-11-25,6,Hyderabad,South,Low,596,Mass,AGT120,3/1/2026,25743.99,90,4,No Answer,Unpaid,0.0,275.74399,High Risk
LN29437,CUST19437,Consumer Durable,107439,17906.5,2024-01-22,6,Delhi NCR,North,High,836,Mass,AGT129,3/1/2026,19516.37,0,0,Responsive,Paid,19516.37,24.51637,Medium Risk
LN29438,CUST19438,Personal Loan,124244,5176.83,2023-04-20,24,Bangalore,South,Low,693,Mass,AGT128,3/1/2026,4385.85,0,0,Promise To Pay,Paid,4385.85,,Low Risk
LN29439,CUST19439,Consumer Durable,58188,4849.0,2023-09-02,12,Hyderabad,South,Low,657,Mass,AGT118,3/1/2026,19848.59,90,4,No Answer,Unpaid,0.0,269.84859,High Risk
LN29440,CUST19440,Credit Card,117154,9762.83,2024-07-06,12,Pune,West,High,782,Mass,AGT153,3/1/2026,57484.19,90,4,Promise To Pay,Partial,17245.26,,Low Risk
LN29441,CUST19441,Personal Loan,242210,10092.08,2024-11-16,24,Delhi NCR,North,Low,550,Mass,AGT149,3/1/2026,8685.89,0,0,Promise To Pay,Paid,8685.89,,Low Risk
LN29442,CUST19442,Consumer Durable,78632,4368.44,2024-02-24,18,Mumbai,West,Medium,671,Affluent,AGT113,3/1/2026,4436.22,0,0,Responsive,Paid,4436.22,9.43622,Medium Risk
LN29443,CUST19443,Personal Loan,306609,8516.92,2023-08-20,36,Bangalore,South,Medium,732,Affluent,AGT146,3/1/2026,25489.49,30,2,No Answer,Unpaid,0.0,135.48949,Low Risk
LN29444,CUST19444,Personal Loan,203044,5640.11,2024-07-23,36,Pune,West,Low,586,Premium,AGT164,3/1/2026,14313.07,60,3,Responsive,Partial,7156.53,169.31307,Low Risk
LN29445,CUST19445,Consumer Durable,34607,2883.92,2024-02-03,12,Bangalore,South,Medium,652,Mass,AGT142,3/1/2026,3749.74,15,1,Responsive,Partial,1874.87,48.74974,Medium Risk
LN29446,CUST19446,Consumer Durable,188313,15692.75,2024-11-29,12,Pune,West,Low,551,Affluent,AGT171,3/1/2026,20082.87,15,1,Responsive,Paid,20082.87,65.08287,Medium Risk
LN29447,CUST19447,Consumer Durable,15170,1264.17,2024-06-19,12,Bangalore,South,Low,622,Mass,AGT172,3/1/2026,1177.0,15,1,Promise To Pay,Partial,353.1,,Low Risk
LN29448,CUST19448,Credit Card,94263,7855.25,2023-09-15,12,Mumbai,West,Low,669,Mass,AGT168,3/1/2026,23365.96,60,3,No Answer,Unpaid,0.0,203.36596,Low Risk
LN29449,CUST19449,Credit Card,36888,3074.0,2023-05-04,12,Pune,West,High,732,Mass,AGT116,3/1/2026,5508.57,30,2,Responsive,Partial,2754.28,90.50857,Medium Risk
LN29450,CUST19450,Consumer Durable,137745,7652.5,2024-02-05,18,Hyderabad,South,Medium,717,Premium,AGT133,3/1/2026,20126.79,30,2,Responsive,Paid,20126.79,105.12679,Medium Risk
LN29451,CUST19451,Consumer Durable,144534,24089.0,2024-05-01,6,Mumbai,West,Low,570,Affluent,AGT147,3/1/2026,76871.57,60,3,No Answer,Unpaid,0.0,256.87157,High Risk
LN29452,CUST19452,Personal Loan,160452,13371.0,2023-10-30,12,Delhi NCR,North,Low,597,Mass,AGT159,3/1/2026,14823.74,0,0,Promise To Pay,Paid,14823.74,,Low Risk
LN29453,CUST19453,Consumer Durable,192297,10683.17,2023-12-28,18,Delhi NCR,North,Medium,765,Mass,AGT108,3/1/2026,10443.74,15,1,Responsive,Paid,10443.74,55.44374,Medium Risk
LN29454,CUST19454,Personal Loan,75280,2091.11,2023-05-26,36,Kolkata,East,Low,606,Mass,AGT168,3/1/2026,2528.15,0,0,Responsive,Paid,2528.15,7.52815,Medium Risk
LN29455,CUST19455,Personal Loan,324730,6765.21,2023-05-10,48,Mumbai,West,Medium,685,Mass,AGT143,3/1/2026,17502.91,30,2,Promise To Pay,Partial,5250.87,,Low Risk
LN29456,CUST19456,Consumer Durable,58026,3223.67,2024-04-14,18,Kolkata,East,High,736,Mass,AGT145,3/1/2026,3379.18,15,1,No Answer,Unpaid,0.0,73.37917999999999,Medium Risk
LN29457,CUST19457,Consumer Durable,17886,993.67,2023-04-24,18,Pune,West,Medium,673,Mass,AGT165,3/1/2026,4236.61,90,4,Responsive,Paid,4236.61,229.23661,Low Risk
LN29458,CUST19458,Consumer Durable,146578,12214.83,2024-06-11,12,Bangalore,South,Low,613,Mass,AGT137,3/1/2026,23589.41,30,2,Responsive,Paid,23589.41,108.58941,Medium Risk
LN29459,CUST19459,Consumer Durable,67884,5657.0,2023-04-15,12,Delhi NCR,North,Low,589,Affluent,AGT129,3/1/2026,15526.74,60,3,Responsive,Partial,7763.37,170.52674,Low Risk
LN29460,CUST19460,Consumer Durable,77861,4325.61,2024-05-10,18,Pune,West,Low,586,Mass,AGT155,3/1/2026,4627.0,0,0,Responsive,Paid,4627.0,9.626999999999999,Medium Risk
LN29461,CUST19461,Credit Card,42138,3511.5,2023-12-23,12,Delhi NCR,North,Medium,727,Premium,AGT172,3/1/2026,3459.38,15,1,No Answer,Unpaid,0.0,73.45938000000001,Medium Risk
LN29462,CUST19462,Personal Loan,302581,6303.77,2024-10-21,48,Hyderabad,South,Low,684,Mass,AGT122,3/1/2026,6319.69,0,0,No Answer,Paid,6319.69,36.31969,Medium Risk
LN29463,CUST19463,Consumer Durable,157023,26170.5,2024-03-24,6,Hyderabad,South,High,846,Mass,AGT150,3/1/2026,34418.85,15,1,No Answer,Unpaid,0.0,104.41884999999999,Medium Risk
LN29464,CUST19464,Consumer Durable,176389,9799.39,2024-10-15,18,Mumbai,West,Medium,668,Mass,AGT144,3/1/2026,12950.94,0,0,No Answer,Paid,12950.94,42.95094,Medium Risk
LN29465,CUST19465,Consumer Durable,197529,16460.75,2023-05-10,12,Delhi NCR,North,Medium,739,Mass,AGT115,3/1/2026,20644.92,15,1,Responsive,Partial,10322.46,65.64492,Medium Risk
LN29466,CUST19466,Consumer Durable,71418,3967.67,2023-05-24,18,Pune,West,High,837,Mass,AGT104,3/1/2026,20579.85,90,4,Promise To Pay,Partial,6173.95,,Low Risk
LN29467,CUST19467,Personal Loan,370985,15457.71,2024-05-16,24,Kolkata,East,High,846,Premium,AGT158,3/1/2026,22716.56,0,0,Promise To Pay,Paid,22716.56,,Low Risk
LN29468,CUST19468,Credit Card,89736,7478.0,2024-01-20,12,Kolkata,East,Medium,767,Mass,AGT150,3/1/2026,20358.5,60,3,No Answer,Unpaid,0.0,200.3585,Low Risk
LN29469,CUST19469,Consumer Durable,72585,12097.5,2023-12-28,6,Kolkata,East,High,840,Premium,AGT122,3/1/2026,10326.38,15,1,Responsive,Partial,5163.19,55.32638,Medium Risk
LN29470,CUST19470,Personal Loan,222211,6172.53,2023-10-07,36,Kolkata,East,Medium,705,Mass,AGT113,3/1/2026,7190.4,15,1,Responsive,Partial,3595.2,52.1904,Medium Risk
LN29471,CUST19471,Personal Loan,81272,3386.33,2024-03-23,24,Hyderabad,South,Medium,734,Mass,AGT108,3/1/2026,3729.66,0,0,No Answer,Paid,3729.66,33.72966,Medium Risk
LN29472,CUST19472,Consumer Durable,86452,7204.33,2023-09-01,12,Hyderabad,South,Low,602,Mass,AGT154,3/1/2026,10197.63,0,0,Promise To Pay,Paid,10197.63,,Low Risk
LN29473,CUST19473,Consumer Durable,30111,2509.25,2023-11-08,12,Bangalore,South,Low,688,Mass,AGT155,3/1/2026,2014.4,0,0,Promise To Pay,Paid,2014.4,,Low Risk
LN29474,CUST19474,Consumer Durable,188577,10476.5,2023-07-19,18,Mumbai,West,Low,656,Affluent,AGT121,3/1/2026,9070.4,15,1,Promise To Pay,Partial,2721.12,,Low Risk
LN29475,CUST19475,Personal Loan,499502,13875.06,2024-09-10,36,Kolkata,East,Medium,708,Mass,AGT159,3/1/2026,52864.74,90,4,Responsive,Paid,52864.74,277.86474,High Risk
LN29476,CUST19476,Credit Card,74767,6230.58,2023-06-28,12,Delhi NCR,North,Low,600,Mass,AGT102,3/1/2026,5879.69,15,1,No Answer,Unpaid,0.0,75.87969,Medium Risk
LN29477,CUST19477,Credit Card,63759,5313.25,2024-06-06,12,Pune,West,High,754,Premium,AGT137,3/1/2026,5639.25,0,0,Promise To Pay,Paid,5639.25,,Low Risk
LN29478,CUST19478,Consumer Durable,174037,14503.08,2023-03-03,12,Delhi NCR,North,Medium,684,Affluent,AGT152,3/1/2026,14658.24,0,0,Responsive,Paid,14658.24,19.65824,Medium Risk
LN29479,CUST19479,Personal Loan,156091,4335.86,2024-01-20,36,Pune,West,Low,578,Mass,AGT103,3/1/2026,4774.12,15,1,No Answer,Unpaid,0.0,74.77412,Medium Risk
LN29480,CUST19480,Credit Card,67595,5632.92,2024-03-24,12,Mumbai,West,High,821,Mass,AGT141,3/1/2026,4652.5,0,0,Promise To Pay,Paid,4652.5,,Low Risk
LN29481,CUST19481,Credit Card,104751,8729.25,2024-11-20,12,Delhi NCR,North,High,805,Mass,AGT102,3/1/2026,10510.53,15,1,No Answer,Unpaid,0.0,80.51053,Medium Risk
LN29482,CUST19482,Personal Loan,347902,14495.92,2023-09-15,24,Pune,West,High,721,Premium,AGT153,3/1/2026,20358.94,0,0,Promise To Pay,Paid,20358.94,,Low Risk
LN29483,CUST19483,Credit Card,104517,8709.75,2023-11-21,12,Delhi NCR,North,Medium,668,Premium,AGT137,3/1/2026,7502.28,0,0,Promise To Pay,Paid,7502.28,,Low Risk
LN29484,CUST19484,Credit Card,37248,3104.0,2023-08-14,12,Hyderabad,South,Low,618,Mass,AGT112,3/1/2026,3262.71,15,1,Responsive,Paid,3262.71,48.26271,Medium Risk
LN29485,CUST19485,Personal Loan,476335,13231.53,2023-10-29,36,Mumbai,West,Low,669,Affluent,AGT116,3/1/2026,12695.09,0,0,Responsive,Paid,12695.09,17.69509,Medium Risk
LN29486,CUST19486,Personal Loan,153800,4272.22,2024-10-21,36,Pune,West,Medium,655,Mass,AGT117,3/1/2026,6031.23,0,0,Responsive,Paid,6031.23,11.03123,Medium Risk
LN29487,CUST19487,Personal Loan,496817,10350.35,2023-03-05,48,Hyderabad,South,Medium,778,Mass,AGT140,3/1/2026,25625.84,30,2,Responsive,Paid,25625.84,110.62584,Medium Risk
LN29488,CUST19488,Consumer Durable,195991,16332.58,2023-06-10,12,Kolkata,East,Low,681,Mass,AGT135,3/1/2026,23405.35,0,0,Responsive,Paid,23405.35,28.40535,Medium Risk
LN29489,CUST19489,Personal Loan,392668,32722.33,2023-06-15,12,Delhi NCR,North,Low,578,Premium,AGT101,3/1/2026,28194.85,0,0,No Answer,Paid,28194.85,58.19485,Medium Risk
LN29490,CUST19490,Credit Card,105645,8803.75,2023-02-14,12,Delhi NCR,North,Low,614,Mass,AGT134,3/1/2026,11156.92,15,1,No Answer,Unpaid,0.0,81.15692,Medium Risk
LN29491,CUST19491,Credit Card,83943,6995.25,2024-04-13,12,Bangalore,South,Low,555,Mass,AGT155,3/1/2026,6322.97,15,1,Responsive,Partial,3161.49,51.32297,Medium Risk
LN29492,CUST19492,Consumer Durable,21355,3559.17,2024-06-03,6,Mumbai,West,Medium,757,Mass,AGT113,3/1/2026,20772.49,90,4,Responsive,Partial,10386.25,245.77249,Low Risk
LN29493,CUST19493,Credit Card,90978,7581.5,2023-08-05,12,Pune,West,Low,637,Affluent,AGT145,3/1/2026,10960.79,0,0,Promise To Pay,Paid,10960.79,,Low Risk
LN29494,CUST19494,Personal Loan,369206,10255.72,2024-04-11,36,Mumbai,West,Medium,776,Mass,AGT126,3/1/2026,10698.2,0,0,No Answer,Paid,10698.2,40.6982,Medium Risk
LN29495,CUST19495,Personal Loan,260137,21678.08,2023-09-26,12,Pune,West,High,742,Mass,AGT124,3/1/2026,17454.11,0,0,Promise To Pay,Paid,17454.11,,Low Risk
LN29496,CUST19496,Credit Card,12934,1077.83,2024-10-05,12,Mumbai,West,Medium,669,Mass,AGT147,3/1/2026,1428.06,0,0,Responsive,Paid,1428.06,6.42806,Medium Risk
LN29497,CUST19497,Credit Card,116277,9689.75,2024-09-07,12,Bangalore,South,Low,606,Mass,AGT139,3/1/2026,20998.31,30,2,Responsive,Partial,10499.16,105.99831,Medium Risk
LN29498,CUST19498,Personal Loan,155275,12939.58,2024-08-18,12,Mumbai,West,Low,584,Mass,AGT112,3/1/2026,31692.12,30,2,Promise To Pay,Partial,9507.64,,Low Risk
LN29499,CUST19499,Personal Loan,386031,32169.25,2023-12-11,12,Pune,West,Medium,690,Mass,AGT146,3/1/2026,74450.05,30,2,Responsive,Paid,74450.05,159.45005,Low Risk
LN29500,CUST19500,Personal Loan,147397,4094.36,2023-05-28,36,Delhi NCR,North,Low,652,Affluent,AGT118,3/1/2026,14354.89,90,4,Responsive,Paid,14354.89,239.35489,Low Risk
LN29501,CUST19501,Personal Loan,369915,30826.25,2023-10-25,12,Delhi NCR,North,Low,592,Affluent,AGT101,3/1/2026,121843.89,90,4,Responsive,Partial,60921.94,346.84389,High Risk
LN29502,CUST19502,Credit Card,86059,7171.58,2023-07-06,12,Hyderabad,South,Low,663,Mass,AGT100,3/1/2026,24069.26,90,4,Promise To Pay,Partial,7220.78,,Low Risk
LN29503,CUST19503,Consumer Durable,184112,30685.33,2023-09-14,6,Mumbai,West,High,779,Affluent,AGT102,3/1/2026,25394.06,15,1,Responsive,Partial,12697.03,70.39406,Medium Risk
LN29504,CUST19504,Credit Card,66309,5525.75,2023-03-24,12,Kolkata,East,Low,592,Mass,AGT156,3/1/2026,7693.03,15,1,Responsive,Paid,7693.03,52.69303,Medium Risk
LN29505,CUST19505,Consumer Durable,181465,10081.39,2024-02-28,18,Hyderabad,South,Medium,763,Premium,AGT145,3/1/2026,13851.95,0,0,Promise To Pay,Paid,13851.95,,Low Risk
LN29506,CUST19506,Consumer Durable,84814,7067.83,2024-04-09,12,Pune,West,High,841,Mass,AGT159,3/1/2026,17450.79,60,3,No Answer,Unpaid,0.0,197.45079,Low Risk
LN29507,CUST19507,Personal Loan,407239,11312.19,2024-11-25,36,Pune,West,Low,552,Mass,AGT141,3/1/2026,15138.12,0,0,Promise To Pay,Paid,15138.12,,Low Risk
LN29508,CUST19508,Credit Card,132776,11064.67,2023-07-28,12,Delhi NCR,North,Low,560,Mass,AGT106,3/1/2026,12989.62,0,0,Responsive,Paid,12989.62,17.989620000000002,Medium Risk
LN29509,CUST19509,Credit Card,105494,8791.17,2023-07-22,12,Mumbai,West,High,810,Mass,AGT174,3/1/2026,40038.74,90,4,No Answer,Unpaid,0.0,290.03873999999996,High Risk
LN29510,CUST19510,Personal Loan,229560,4782.5,2024-09-03,48,Pune,West,Low,618,Mass,AGT101,3/1/2026,10820.32,30,2,Promise To Pay,Partial,3246.1,,Low Risk
LN29511,CUST19511,Personal Loan,457931,19080.46,2023-11-06,24,Pune,West,High,817,Premium,AGT141,3/1/2026,16436.49,0,0,Promise To Pay,Paid,16436.49,,Low Risk
LN29512,CUST19512,Personal Loan,444557,9261.6,2024-11-02,48,Pune,West,High,736,Mass,AGT147,3/1/2026,41431.36,60,3,Promise To Pay,Partial,12429.41,,Low Risk
LN29513,CUST19513,Credit Card,117738,9811.5,2024-01-21,12,Hyderabad,South,Low,630,Affluent,AGT142,3/1/2026,26143.95,60,3,Promise To Pay,Partial,7843.18,,Low Risk
LN29514,CUST19514,Consumer Durable,38064,2114.67,2023-12-30,18,Delhi NCR,North,Low,583,Mass,AGT145,3/1/2026,1786.14,0,0,No Answer,Paid,1786.14,31.78614,Medium Risk
LN29515,CUST19515,Personal Loan,320192,26682.67,2023-05-25,12,Delhi NCR,North,Medium,735,Mass,AGT133,3/1/2026,130201.6,90,4,Responsive,Partial,65100.8,355.2016,High Risk
LN29516,CUST19516,Credit Card,117920,9826.67,2023-04-13,12,Hyderabad,South,Low,700,Mass,AGT160,3/1/2026,16206.34,30,2,Responsive,Paid,16206.34,101.20634,Medium Risk
LN29517,CUST19517,Personal Loan,227563,6321.19,2024-01-25,36,Delhi NCR,North,Low,644,Mass,AGT171,3/1/2026,6382.4,15,1,Responsive,Partial,3191.2,51.3824,Medium Risk
LN29518,CUST19518,Consumer Durable,113401,18900.17,2024-11-11,6,Kolkata,East,Low,596,Premium,AGT139,3/1/2026,74184.78,60,3,Promise To Pay,Partial,22255.43,,Low Risk
LN29519,CUST19519,Credit Card,115164,9597.0,2024-09-02,12,Bangalore,South,High,762,Mass,AGT164,3/1/2026,13246.03,0,0,Responsive,Paid,13246.03,18.24603,Medium Risk
LN29520,CUST19520,Consumer Durable,170375,14197.92,2023-10-25,12,Delhi NCR,North,High,799,Mass,AGT168,3/1/2026,14956.14,15,1,Promise To Pay,Partial,4486.84,,Low Risk
LN29521,CUST19521,Credit Card,53453,4454.42,2023-07-20,12,Delhi NCR,North,Low,644,Premium,AGT121,3/1/2026,10314.2,30,2,Responsive,Partial,5157.1,95.3142,Medium Risk
LN29522,CUST19522,Credit Card,106355,8862.92,2023-09-11,12,Hyderabad,South,Medium,661,Mass,AGT141,3/1/2026,10952.88,0,0,Responsive,Paid,10952.88,15.952879999999999,Medium Risk
LN29523,CUST19523,Credit Card,128118,10676.5,2024-11-05,12,Hyderabad,South,Medium,663,Mass,AGT151,3/1/2026,13193.91,0,0,Responsive,Paid,13193.91,18.193910000000002,Medium Risk
LN29524,CUST19524,Consumer Durable,120932,10077.67,2023-09-23,12,Pune,West,Low,554,Affluent,AGT170,3/1/2026,10844.02,15,1,Responsive,Paid,10844.02,55.84402,Medium Risk
LN29525,CUST19525,Personal Loan,430119,11947.75,2023-03-31,36,Hyderabad,South,High,797,Affluent,AGT153,3/1/2026,14332.72,0,0,No Answer,Paid,14332.72,44.33272,Medium Risk
LN29526,CUST19526,Credit Card,92733,7727.75,2023-12-30,12,Bangalore,South,Medium,734,Mass,AGT113,3/1/2026,10311.04,15,1,No Answer,Unpaid,0.0,80.31103999999999,Medium Risk
LN29527,CUST19527,Credit Card,107099,8924.92,2023-06-15,12,Hyderabad,South,Low,588,Affluent,AGT124,3/1/2026,29931.64,60,3,Responsive,Paid,29931.64,184.93164,Low Risk
LN29528,CUST19528,Consumer Durable,16868,937.11,2023-02-06,18,Pune,West,Low,585,Mass,AGT109,3/1/2026,2218.37,30,2,Promise To Pay,Partial,665.51,,Low Risk
LN29529,CUST19529,Consumer Durable,85597,7133.08,2024-05-28,12,Kolkata,East,Medium,721,Premium,AGT134,3/1/2026,8897.46,0,0,Promise To Pay,Paid,8897.46,,Low Risk
LN29530,CUST19530,Consumer Durable,151711,8428.39,2024-06-16,18,Kolkata,East,High,788,Mass,AGT138,3/1/2026,6822.65,0,0,Responsive,Paid,6822.65,11.82265,Medium Risk
LN29531,CUST19531,Consumer Durable,125688,10474.0,2023-04-11,12,Bangalore,South,Low,560,Affluent,AGT116,3/1/2026,12518.95,0,0,No Answer,Paid,12518.95,42.518950000000004,Medium Risk
LN29532,CUST19532,Consumer Durable,187827,31304.5,2024-07-18,6,Hyderabad,South,Low,593,Affluent,AGT145,3/1/2026,44726.11,0,0,Promise To Pay,Paid,44726.11,,Low Risk
LN29533,CUST19533,Personal Loan,315178,26264.83,2024-06-17,12,Kolkata,East,Medium,655,Mass,AGT134,3/1/2026,32563.26,15,1,Promise To Pay,Partial,9768.98,,Low Risk
LN29534,CUST19534,Personal Loan,166113,6921.38,2024-11-06,24,Delhi NCR,North,Medium,720,Premium,AGT106,3/1/2026,8562.27,0,0,Promise To Pay,Paid,8562.27,,Low Risk
LN29535,CUST19535,Credit Card,19075,1589.58,2024-05-31,12,Bangalore,South,Low,566,Mass,AGT112,3/1/2026,2256.58,0,0,Responsive,Paid,2256.58,7.25658,Medium Risk
LN29536,CUST19536,Consumer Durable,187025,10390.28,2024-05-05,18,Mumbai,West,High,843,Mass,AGT123,3/1/2026,13718.52,0,0,No Answer,Paid,13718.52,43.71852,Medium Risk
LN29537,CUST19537,Credit Card,31225,2602.08,2023-06-30,12,Hyderabad,South,Medium,760,Mass,AGT136,3/1/2026,10865.46,90,4,Promise To Pay,Partial,3259.64,,Low Risk
LN29538,CUST19538,Credit Card,87066,7255.5,2023-09-06,12,Bangalore,South,High,797,Affluent,AGT167,3/1/2026,6475.18,15,1,Promise To Pay,Partial,1942.55,,Low Risk
